chr	height	start	end	numtags	max_ht_offset
5	85	17301504	17303525	204	1036
5	22	17305337	17306555	58	507
5	13	17308239	17309137	38	751
5	11	17330250	17331805	38	302
5	13	17331826	17333359	59	389
5	15	17333384	17334461	36	758
5	14	17335594	17336503	35	124
5	36	17340502	17341781	100	530
5	12	17347315	17347714	15	252
5	37	17355081	17357117	212	379
5	150	17357173	17360374	722	2061
5	20	17367661	17371158	183	1215
5	20	17379450	17381536	80	370
5	26	17390384	17392499	82	1495
5	731	17392709	17395128	1197	1471
5	39	17396433	17398953	123	566
5	27	17426268	17428880	100	2465
5	19	17430088	17430760	29	210
5	62	17430786	17434666	339	804
5	11	17450990	17451915	30	691
5	33	17453941	17457991	149	1803
5	34	17458180	17460616	104	1542
5	19	17464997	17466972	64	1578
5	19	17652710	17653285	34	249
5	28	17712183	17713594	67	661
5	25	17724244	17725739	97	537
5	62	17726454	17728757	192	1475
5	16	17762407	17763530	38	621
5	11	17805600	17806558	22	532
5	15	17832411	17833364	31	639
5	13	17888413	17888918	27	358
5	19	17896475	17897900	59	192
5	16	17918219	17919250	43	720
5	67	17932167	17934082	134	486
5	27	17945392	17946739	71	971
5	13	18031831	18032843	28	189
5	11	18116582	18117311	20	387
5	11	18149433	18149978	20	261
5	19	18317727	18318450	32	239
5	36	18341091	18341674	49	244
5	13	18349645	18350821	41	678
5	16	18429464	18430589	37	761
5	18	18734016	18734767	32	497
5	30	18781015	18782485	120	583
5	23	18808061	18808995	51	478
5	11	19035444	19036023	19	217
5	20	19349632	19350467	36	348
5	11	19350703	19351197	17	314
5	37	19406549	19407355	51	423
5	20	19567273	19567960	31	420
5	94	19641198	19642669	153	769
5	12	19964637	19965289	20	436
5	19	20189803	20190768	36	144
5	19	20301894	20302414	25	212
5	24	20302503	20303227	44	549
5	21	20311749	20312716	60	660
5	11	20608504	20608893	15	242
5	20	21008104	21008742	33	335
5	19	21140017	21140980	49	630
5	19	21188355	21189199	45	358
5	14	21426972	21428027	35	610
5	12	21467932	21468488	20	325
5	22	21495053	21495597	29	202
5	13	21505535	21506271	26	224
5	14	21584361	21586201	72	1040
5	11	21590985	21592374	35	1242
5	21	21592741	21595409	99	2406
5	14	21600281	21602411	64	633
5	60	21609354	21612920	311	1143
5	30	21616676	21618201	107	942
5	18	21677342	21678918	65	977
5	24	21684196	21686763	107	1818
5	11	21687540	21688887	35	727
5	26	21700253	21702676	104	1454
5	11	21704108	21705105	31	297
5	34	21714313	21717074	161	1902
5	43	21719956	21723088	190	1125
5	22	21723286	21725302	82	1415
5	49	21725336	21726975	132	256
5	16	21728581	21731344	98	1049
5	151	21735226	21739446	397	2136
5	14	21747635	21748821	32	277
5	19	21809974	21812744	82	775
5	26	21826740	21829695	135	2091
5	29	21838586	21839088	46	233
5	16	21845165	21847556	75	1620
5	11	21852813	21853833	20	873
5	14	21955205	21955808	25	227
5	18	22062195	22062824	34	228
5	14	23175039	23176026	34	558
5	13	23244477	23245227	29	505
5	17	23368493	23368787	19	143
5	26	23388385	23389056	38	145
5	101	23483733	23485102	167	595
5	31	23502065	23503113	79	516
5	18	23662436	23663165	34	146
5	12	23666659	23668170	47	697
5	18	23848311	23849035	35	401
5	15	23856639	23857305	30	331
5	11	24030251	24030812	20	311
5	19	24080718	24082057	67	315
5	32	24101034	24102638	76	832
5	25	24108665	24109639	53	650
5	14	24139154	24139881	24	320
5	26	24145682	24146527	52	344
5	37	24232075	24233499	79	777
5	40	24267336	24270828	167	1642
5	14	24271108	24272347	41	846
5	25	24273678	24276841	149	1998
5	16	24278463	24279821	34	693
5	15	24280528	24284305	158	2182
5	12	24289843	24291236	49	1124
5	12	24293417	24297386	125	229
5	12	24298139	24299548	41	1249
5	11	24299585	24300269	22	345
5	17	24300299	24305179	199	1983
5	13	24305252	24307202	73	353
5	257	24307250	24311293	666	1627
5	21	24311298	24312706	64	374
5	17	24312745	24313400	34	508
5	11	24313583	24314245	23	142
5	15	24314882	24315803	40	351
5	17	24318687	24321025	94	802
5	15	24325810	24328545	85	2187
5	11	24328737	24329160	16	252
5	11	24329864	24330891	35	237
5	15	24331568	24332866	51	717
5	13	24336941	24337418	22	330
5	15	24382014	24383596	44	1233
5	12	24401261	24402402	38	141
5	12	24416696	24419561	89	1209
5	30	24437381	24438193	53	519
5	31	24480892	24481712	61	479
5	12	24513737	24515263	41	1181
5	12	24517855	24518128	13	126
5	24	24521625	24522699	59	236
5	14	24523455	24526319	80	2312
5	18	24526639	24528938	102	140
5	19	24531543	24533467	77	753
5	12	24535528	24537100	47	1355
5	14	24559986	24562948	89	1440
5	16	24566028	24567396	44	943
5	20	24570979	24572658	67	668
5	399	24573919	24578911	738	1733
5	40	24582451	24584285	134	785
5	12	24587060	24588140	44	845
5	12	24589649	24590703	36	135
5	12	24594332	24595335	30	815
5	48	24624918	24626918	173	958
5	11	24626938	24628869	63	399
5	16	24651932	24652784	30	705
5	13	24657298	24659791	87	1005
5	32	24668792	24670151	71	947
5	12	24670673	24671321	24	371
5	20	24671745	24673530	66	1280
5	83	24676846	24679288	179	1259
5	13	24681380	24682359	39	144
5	12	24682433	24682940	18	300
5	16	24739639	24740185	24	173
5	22	24750052	24751670	70	801
5	55	24767172	24770767	181	1070
5	12	24771116	24772001	33	162
5	26	24772265	24773681	60	923
5	81	24777950	24778791	112	531
5	39	24807578	24811326	216	684
5	56	24822485	24827384	301	2326
5	17	24839934	24842324	106	393
5	15	24859045	24861459	69	602
5	52	24866651	24870258	233	1442
5	11	24875427	24876281	22	441
5	30	24940879	24941685	58	300
5	30	25040997	25043286	129	1796
5	14	25142967	25144891	63	858
5	14	25145026	25145397	19	141
5	15	25155497	25156241	24	194
5	12	25186235	25186543	14	83
5	11	25494282	25494851	19	364
5	51	25520151	25521200	79	300
5	13	25575006	25575795	31	341
5	21	25580087	25581028	45	599
5	12	25592632	25593021	15	200
5	21	25808350	25808499	22	2
5	12	25998960	25999242	13	135
5	12	26045488	26046269	25	205
5	11	26176082	26176452	16	111
5	15	26365272	26365949	31	405
5	14	26425363	26427064	45	1300
5	20	26517940	26519240	46	881
5	14	26531246	26531663	24	131
5	11	26575741	26576190	17	221
5	13	26588758	26589709	25	363
5	11	26711339	26711601	12	115
5	15	26716919	26718640	58	1021
5	12	26736423	26737279	29	407
5	19	26773162	26774512	57	573
5	15	26793755	26794133	18	192
5	11	26882824	26883711	27	482
5	29	26908187	26909691	59	274
5	19	26990894	26992051	47	167
5	14	27056720	27057421	27	307
5	11	27159262	27160004	24	329
5	16	27160017	27161356	41	587
5	11	27227651	27228218	21	208
5	71	27277242	27280223	173	605
5	17	27350943	27352898	83	608
5	13	27364109	27365053	35	384
5	12	27425636	27426117	17	213
5	25	27429885	27431543	77	1072
5	112	27437365	27440056	278	1847
5	21	27507382	27509217	125	835
5	13	27509217	27510646	61	312
5	25	27529563	27531651	71	1319
5	13	27560879	27562541	44	1026
5	16	27595135	27596886	71	1024
5	12	27717868	27719370	37	746
5	20	27723327	27725493	110	1248
5	11	27732966	27736826	119	500
5	52	27737680	27740581	279	776
5	41	27742381	27743154	60	512
5	67	27744218	27746071	131	423
5	13	27846408	27847929	46	97
5	36	27850620	27852173	102	401
5	11	27852869	27853561	27	545
5	15	27865993	27866778	32	614
5	13	27877527	27878265	27	390
5	22	27946929	27947859	45	353
5	50	27998004	27999140	95	281
5	11	28034506	28035466	23	234
5	29	28048063	28049339	57	458
5	11	28050520	28051307	21	349
5	36	28254198	28254993	66	504
5	33	28336972	28338352	76	669
5	17	28348816	28349784	32	696
5	23	28349808	28351131	47	207
5	25	28380320	28381783	59	504
5	18	28400903	28404018	96	1684
5	12	28405121	28405717	18	287
5	35	28410054	28411225	110	324
5	11	28420011	28421125	31	614
5	29	28443070	28445308	106	1194
5	11	28451037	28451467	13	283
5	11	28465643	28466276	18	253
5	21	28508226	28509862	68	1297
5	17	28578604	28580144	51	387
5	12	28606877	28607460	19	341
5	11	28607505	28607768	12	116
5	11	28705492	28707710	66	1027
5	13	28738954	28740535	51	752
5	22	28746741	28747493	37	191
5	19	28761924	28763262	59	966
5	29	28772136	28774215	112	1531
5	14	28778284	28780226	58	326
5	12	28787349	28787739	14	243
5	12	28802252	28803328	35	355
5	19	28814979	28815968	35	241
5	12	28905315	28905770	18	240
5	15	28932615	28933409	27	357
5	11	28939132	28941163	57	459
5	14	29037552	29038180	28	163
5	13	29040843	29042108	45	412
5	11	29051976	29052421	18	159
5	18	29073345	29074730	43	469
5	16	29112885	29115425	92	364
5	24	29149377	29151391	123	957
5	12	29151471	29152345	31	132
5	14	29157803	29158556	27	566
5	16	29197251	29198595	60	408
5	11	29227996	29230477	87	222
5	16	29231856	29235539	156	2187
5	13	29239904	29240732	21	359
5	20	29243485	29244642	50	568
5	18	29252726	29254748	82	1391
5	43	29275856	29277765	100	583
5	24	29282642	29284390	111	1020
5	131	29295349	29301977	657	4524
5	16	29341373	29343901	98	2188
5	13	29373036	29374111	35	749
5	12	29379184	29380791	43	1135
5	19	29390021	29391467	52	1057
5	12	29504543	29505116	18	118
5	25	29537960	29539422	78	367
5	12	29543871	29544364	20	256
5	12	29610217	29610988	25	250
5	114	29623333	29625028	226	1018
5	13	29733255	29734055	27	577
5	13	29756650	29757148	22	333
5	13	29814940	29817072	66	1577
5	12	29830580	29831530	37	427
5	11	29836426	29836846	16	137
5	21	29846815	29848383	61	1156
5	20	29889192	29890896	68	676
5	11	29896341	29897370	28	759
5	13	29932560	29932903	19	130
5	14	29959856	29960549	24	483
5	12	29966130	29966718	21	254
5	12	30030767	30031386	24	363
5	34	30076172	30077390	69	424
5	53	30133084	30136799	227	2653
5	15	30136805	30137341	28	117
5	35	30137896	30140180	158	1675
5	40	30147936	30149775	110	1003
5	12	30184395	30185903	41	819
5	11	30305032	30305541	17	223
5	14	30428674	30429773	38	214
5	11	30437303	30438101	37	255
5	11	30643111	30643697	19	266
5	11	30926171	30926458	12	140
5	16	31191069	31191732	26	361
5	19	31222500	31222930	25	283
5	14	31267792	31268690	26	531
5	11	31328080	31328534	15	307
5	29	31566867	31570064	183	1435
5	27	31616931	31617754	41	595
5	18	31640552	31641596	32	187
5	13	31674127	31675757	50	647
5	19	31844801	31845309	26	286
5	17	31846760	31847641	31	507
5	18	31861181	31862356	48	340
5	25	31889666	31891987	142	615
5	13	31946898	31947924	34	380
5	25	31948859	31950281	74	607
5	13	31964623	31965495	28	606
5	34	31969819	31970452	53	327
5	16	32024166	32024809	26	169
5	44	32063685	32064608	66	378
5	14	32065719	32067303	68	326
5	37	32078291	32079568	133	516
5	17	32080144	32081739	55	841
5	17	32091432	32092716	49	425
5	84	32092756	32093941	179	728
5	48	32094967	32096701	127	873
5	11	32102208	32102867	20	335
5	17	32112024	32112929	39	758
5	35	32128861	32129685	56	426
5	31	32206311	32211390	232	3900
5	13	32212126	32212682	22	269
5	152	32229350	32230491	235	288
5	13	32235495	32236386	24	541
5	19	32236448	32236825	26	230
5	18	32236870	32237992	63	250
5	23	32246941	32247390	31	213
5	11	32254422	32255219	25	177
5	27	32259851	32260741	51	184
5	23	32267672	32268687	47	792
5	15	32347079	32349559	107	1921
5	28	32365064	32365765	48	303
5	81	32382360	32385173	204	1816
5	45	32425256	32425865	52	222
5	46	32426036	32427455	109	971
5	24	32478199	32481746	151	2411
5	11	32507628	32508218	20	262
5	20	32525242	32526465	48	567
5	33	32539931	32540648	61	241
5	14	32567351	32568419	38	239
5	19	32620486	32622616	101	748
5	18	32625758	32626610	32	408
5	25	32648424	32649548	53	696
5	22	32662250	32665140	144	2279
5	12	32678071	32679268	40	442
5	12	32714694	32715894	36	498
5	15	32722575	32724101	46	250
5	12	32727915	32728582	22	520
5	22	32743056	32744067	49	397
5	18	32744696	32746861	88	1001
5	29	32795846	32797571	86	238
5	81	32803695	32806124	250	446
5	14	32815032	32817452	82	1456
5	66	32821219	32823200	199	717
5	19	32829739	32830551	39	379
5	32	32841094	32842842	92	900
5	12	32867235	32868466	37	343
5	24	32888006	32888977	51	544
5	11	32922948	32923724	19	437
5	13	32952342	32953017	25	347
5	46	32977944	32978989	72	482
5	26	33084680	33086740	111	1192
5	35	33104315	33105947	66	493
5	228	33110029	33111543	395	599
5	69	33181813	33185238	247	2375
5	13	33189279	33190235	42	570
5	27	33216425	33217390	59	517
5	16	33231169	33232212	55	532
5	144	33234006	33236303	341	1046
5	11	33236844	33237745	27	290
5	11	33240274	33241826	49	775
5	11	33265345	33266081	20	589
5	16	33273207	33274029	32	378
5	13	33276458	33277460	37	244
5	27	33293561	33294368	59	529
5	31	33307993	33308625	43	360
5	11	33309338	33309839	19	354
5	32	33334712	33337133	89	1264
5	402	33347087	33349977	637	2068
5	52	33356410	33358013	133	638
5	11	33372457	33375536	88	1943
5	31	33379409	33380941	113	313
5	11	33396995	33398031	33	698
5	11	33398049	33399525	51	618
5	13	33403286	33403802	24	238
5	49	33404829	33406918	139	1304
5	18	33414849	33416426	47	986
5	18	33437072	33438148	64	339
5	14	33438525	33439355	48	352
5	20	33458731	33459621	40	369
5	24	33471639	33472141	33	290
5	409	33474981	33478373	925	1717
5	13	33478483	33479356	34	408
5	18	33505835	33506936	43	671
5	22	33594239	33594875	32	298
5	17	33624401	33625251	32	411
5	11	33970319	33971104	25	439
5	17	34032537	34033979	48	891
5	30	34041729	34045040	192	2074
5	50	34281557	34282102	71	385
5	21	34510159	34510771	36	381
5	13	34521643	34522458	28	577
5	20	34558877	34559596	36	275
5	19	34633952	34634899	38	316
5	13	34644266	34645691	48	1015
5	14	34656039	34656732	27	240
5	14	34722613	34724029	36	219
5	15	34806223	34807399	35	783
5	41	34826942	34828224	78	1015
5	41	34846800	34847596	61	182
5	21	34933747	34934685	41	578
5	329	34948946	34953548	823	1678
5	19	34959695	34961025	46	331
5	12	34963995	34965494	49	1270
5	29	34965542	34967119	93	651
5	11	35024318	35025583	36	397
5	18	35038652	35039753	40	748
5	15	35125219	35126175	26	574
5	15	35506374	35507067	23	546
5	32	35653107	35655302	96	509
5	23	35686904	35687491	42	262
5	11	35691625	35692064	16	161
5	27	35806542	35808834	84	835
5	19	35809572	35810881	56	512
5	14	35813080	35814103	29	573
5	14	35850918	35852140	37	660
5	57	35885747	35887608	125	1584
5	17	35887708	35890056	81	345
5	11	35890378	35891812	39	1061
5	50	35892292	35894860	174	1529
5	18	35894873	35896227	51	498
5	24	35896292	35898403	85	1398
5	28	35910873	35914274	118	2091
5	328	35918182	35922730	606	1920
5	29	35937802	35939302	87	486
5	11	35943753	35944919	34	1019
5	15	35954615	35955920	42	593
5	18	35958223	35959758	35	273
5	25	35962099	35962826	37	344
5	11	36095625	36096354	21	499
5	17	36115002	36115468	26	179
5	16	36186479	36187341	47	373
5	46	36187493	36189980	147	356
5	11	36250209	36250759	19	250
5	44	36275503	36279166	205	2723
5	14	36301299	36301655	18	153
5	12	36336920	36338651	56	1059
5	19	36340963	36342676	52	756
5	19	36405001	36405786	44	309
5	41	36409128	36409824	61	331
5	17	36433377	36434543	36	867
5	37	36450559	36451652	67	330
5	113	36452342	36455742	351	1858
5	38	36458626	36460185	116	336
5	38	36478004	36479141	100	403
5	13	36479248	36481259	69	1273
5	12	36483583	36484623	47	321
5	21	36484703	36487149	97	1832
5	27	36487352	36489802	115	694
5	18	36493050	36496236	111	397
5	11	36497218	36497493	12	128
5	11	36497864	36498770	25	391
5	15	36513073	36513561	25	286
5	12	36528597	36529363	29	435
5	40	36538103	36539108	68	509
5	31	36542379	36543863	65	949
5	34	36641559	36643641	170	1478
5	65	36692231	36694659	146	1332
5	397	36700158	36705219	873	660
5	13	36724223	36725343	40	561
5	17	36728923	36729610	38	228
5	19	36731409	36732653	49	710
5	13	36769888	36771010	36	588
5	11	36775313	36776053	22	306
5	13	36902074	36902480	18	150
5	44	36905517	36906793	77	934
5	24	36910359	36915012	260	2165
5	23	36979452	36980897	51	1176
5	22	37255284	37255812	39	155
5	16	37282797	37286674	141	2101
5	11	37287344	37288035	22	256
5	63	37307590	37309029	134	1016
5	13	37310035	37311212	34	114
5	27	37406209	37407603	93	756
5	32	37414806	37415346	45	260
5	46	37448656	37449597	65	384
5	11	37490290	37490707	16	114
5	12	37528079	37529701	38	750
5	58	37530357	37531807	130	407
5	18	37568708	37570335	72	324
5	11	37593662	37594083	15	246
5	36	37703274	37705318	100	1240
5	16	37752940	37754562	67	592
5	12	37761937	37762249	14	165
5	18	37773687	37775353	60	421
5	14	37775677	37776613	44	301
5	14	38135299	38136323	34	570
5	19	38228808	38229397	32	343
5	16	38244586	38245232	29	308
5	12	38272843	38273697	22	391
5	12	38301420	38301811	19	146
5	15	38365182	38365804	27	238
5	41	38418636	38419082	56	245
5	15	38451832	38453073	34	765
5	27	38455711	38457354	65	974
5	16	38462199	38463548	54	247
5	72	38477477	38478103	104	291
5	29	38499553	38500712	69	689
5	14	38500843	38501380	25	285
5	55	38501438	38503305	165	1000
5	18	38503330	38505365	85	936
5	12	38544997	38545905	26	137
5	12	38569824	38571914	54	1475
5	16	38585595	38586336	34	570
5	28	38587107	38587620	41	333
5	15	38589579	38592099	103	651
5	21	38592123	38594023	95	813
5	11	38594442	38596326	52	1140
5	19	38615197	38616379	49	743
5	13	38630140	38631676	57	1050
5	43	38634194	38635620	97	819
5	11	38635940	38636999	41	345
5	19	38637702	38638488	38	156
5	21	38643009	38644572	98	460
5	65	38669877	38671511	178	1076
5	36	38675243	38676306	63	802
5	22	38695671	38697323	64	770
5	25	38702425	38703455	60	584
5	25	38707839	38708745	50	577
5	13	38709457	38710536	37	650
5	19	38730231	38731931	75	750
5	12	38732694	38733654	32	304
5	120	38773839	38776267	332	1128
5	13	38787268	38789380	60	1943
5	11	38790032	38792112	59	399
5	11	38794587	38795543	36	385
5	11	38814298	38815115	23	375
5	21	38816319	38817215	40	713
5	71	38817989	38819902	225	1081
5	15	38832035	38833549	50	643
5	968	38841542	38846531	1905	2049
5	55	38851551	38853074	119	846
5	11	38863138	38864080	27	338
5	19	38865413	38868493	108	2471
5	82	38871089	38872862	148	907
5	11	38873294	38874633	34	1002
5	178	38881046	38883130	373	763
5	14	38883137	38884360	57	325
5	18	38888787	38890426	58	1325
5	43	38907372	38909397	162	871
5	15	38910361	38911663	53	603
5	26	38957889	38958781	42	268
5	29	39030042	39030623	37	324
5	22	39051133	39053800	91	1353
5	15	39060022	39061236	35	902
5	22	39108605	39111652	195	2280
5	56	39111680	39113996	150	1339
5	29	39115539	39117608	89	1084
5	22	39127849	39129753	102	712
5	52	39135476	39137552	139	1379
5	33	39138087	39141076	138	263
5	17	39141552	39142727	52	736
5	38	39151576	39154268	140	1976
5	12	39155202	39156233	30	538
5	147	39172661	39175862	464	1365
5	16	39184283	39185683	47	638
5	15	39193338	39194803	52	738
5	129	39202668	39203526	225	584
5	11	39203532	39204576	34	135
5	16	39219198	39220187	35	209
5	12	39230380	39231107	24	513
5	19	39232319	39233796	57	351
5	29	39253276	39254269	51	501
5	26	39254689	39256146	65	862
5	21	39259145	39260650	74	1079
5	24	39310040	39311611	69	578
5	14	39319042	39319740	27	317
5	11	39372730	39373247	21	132
5	27	39411636	39413698	82	668
5	11	39432726	39433265	16	392
5	426	39434705	39436565	635	815
5	16	39441156	39443040	59	823
5	46	39445109	39448356	144	1951
5	47	39457906	39461597	264	2977
5	19	39461603	39463948	86	1729
5	19	39464582	39465487	45	126
5	13	39474901	39477471	98	1370
5	11	39478817	39479430	21	466
5	11	39493200	39493860	23	428
5	79	39494247	39495612	225	869
5	17	39495710	39496261	32	326
5	55	39496321	39498194	141	1055
5	36	39501803	39503096	83	483
5	12	39519052	39522007	99	1284
5	12	39529793	39532055	79	1594
5	104	39533506	39535544	249	892
5	13	39536379	39538585	70	1645
5	31	39548720	39549839	63	573
5	27	39553461	39554684	48	390
5	16	39555849	39556470	34	299
5	12	39556520	39556831	14	144
5	13	39567516	39569355	60	959
5	15	39578917	39579835	36	364
5	33	39582586	39584026	78	957
5	16	39605212	39607166	70	1215
5	18	39635445	39637039	59	349
5	18	39640757	39642933	56	1453
5	18	39660216	39661090	36	304
5	17	39674464	39676411	101	226
5	29	39683414	39685286	77	1361
5	11	39689206	39689658	14	138
5	12	39704743	39705736	38	496
5	11	39710513	39711848	32	870
5	15	39748897	39751865	93	1217
5	29	39752059	39752989	65	374
5	14	39765466	39766392	29	612
5	42	39790463	39792471	121	1467
5	29	39792516	39794443	74	638
5	29	39796150	39798061	120	758
5	16	39807511	39808745	47	831
5	36	39810272	39812676	157	774
5	29	39816071	39817013	66	276
5	20	39983143	39985314	62	1750
5	11	40035104	40035526	16	275
5	14	40052709	40053332	30	400
5	18	40088519	40089707	46	383
5	19	40090830	40091610	31	398
5	67	40133845	40136598	168	874
5	19	40143889	40145389	52	1108
5	11	40179514	40180252	21	274
5	13	40207293	40208442	32	764
5	40	40208459	40209618	98	480
5	20	40320384	40321325	44	435
5	47	40368718	40370063	100	843
5	25	40391568	40392462	47	297
5	40	40416440	40418896	163	1460
5	14	40419496	40421189	73	596
5	13	40421338	40421976	27	290
5	14	40435186	40436178	37	179
5	20	40436909	40438332	70	1061
5	26	40472913	40473951	64	706
5	13	40482608	40483594	32	398
5	11	40546546	40547586	27	452
5	42	40554128	40556019	134	296
5	18	40583171	40584806	80	807
5	32	40586687	40589159	131	1545
5	13	40590799	40591124	15	142
5	13	40605252	40607292	53	1126
5	13	40642840	40644502	42	422
5	17	40654208	40657026	93	1220
5	22	40657203	40659776	111	1363
5	16	40662152	40663442	38	657
5	21	40676418	40677827	56	954
5	18	40702963	40703438	27	257
5	22	40708010	40709155	58	512
5	51	40709223	40712332	233	1508
5	124	40712437	40716812	588	2135
5	33	40723615	40724682	74	487
5	48	40724895	40725971	80	591
5	20	40772063	40772453	31	166
5	43	40790586	40792624	157	1326
5	18	40792949	40794711	74	1370
5	14	40832688	40833719	45	796
5	15	40833755	40834031	16	129
5	18	40834059	40835810	77	212
5	11	40860201	40860926	18	447
5	15	40863608	40865599	71	1389
5	85	40870205	40872475	259	953
5	32	40876446	40878234	137	829
5	12	40914864	40915779	24	598
5	24	40940549	40941149	30	160
5	50	41079698	41079853	51	8
5	11	41130690	41131094	14	216
5	11	41237113	41237664	17	216
5	18	41305834	41306733	30	556
5	11	41448486	41449704	35	595
5	25	41449707	41452322	113	941
5	16	41543914	41544764	37	267
5	20	41563059	41563811	35	479
5	13	41743766	41744792	35	303
5	28	41790330	41791174	43	587
5	14	41824192	41825527	58	835
5	11	41828668	41829646	36	792
5	14	41829772	41830862	46	562
5	11	41871345	41871803	17	288
5	127	41878775	41879845	229	705
5	25	41892278	41893357	39	393
5	45	41904668	41907295	163	1701
5	30	41938593	41941257	157	1543
5	31	41960382	41962104	116	666
5	12	42041385	42041809	18	139
5	16	42093021	42094028	29	218
5	13	42465576	42466082	24	330
5	16	42619048	42619663	24	231
5	11	42803049	42804170	26	493
5	12	42807952	42808946	26	712
5	59	42922695	42924394	115	475
5	24	42925012	42925753	37	366
5	43	42944500	42945463	64	418
5	66	42947436	42948703	119	843
5	40	42980687	42981438	57	338
5	11	42984811	42985866	32	598
5	85	42985930	42987165	171	724
5	14	43021092	43022089	52	315
5	337	43027752	43032259	841	1479
5	11	43039701	43040352	21	467
5	37	43042800	43046164	305	1738
5	17	43046178	43047344	49	522
5	367	43052770	43057710	923	3317
5	1190	43074781	43079417	2198	1449
5	66	43100393	43104382	322	498
5	43	43141042	43142585	110	648
5	12	43151481	43152172	22	508
5	23	43156291	43158474	125	878
5	15	43250540	43251193	27	485
5	11	43260791	43261333	16	131
5	20	43341726	43342360	40	239
5	14	43347469	43351047	119	2049
5	27	43351083	43351789	41	285
5	41	43383252	43385421	82	253
5	51	43424839	43426162	87	873
5	23	43435881	43436365	32	235
5	12	43445354	43446145	31	546
5	27	43457641	43459024	66	538
5	15	43461867	43462776	33	140
5	15	43463325	43465171	62	750
5	61	43467798	43469614	171	677
5	11	43489455	43490250	20	114
5	11	43492473	43493026	18	352
5	11	43515436	43515836	15	154
5	38	43518044	43520969	212	2194
5	19	43528807	43530004	44	434
5	35	43549366	43551930	160	1555
5	21	43590813	43593826	139	2184
5	17	43619607	43620478	31	134
5	18	43636364	43640402	175	1739
5	24	43662833	43663319	36	236
5	17	43666998	43667633	33	365
5	13	43805022	43805990	31	511
5	11	43866806	43867412	17	113
5	12	44009571	44010349	23	451
5	15	44367756	44368765	29	551
5	16	44531029	44531746	29	349
5	22	44572014	44573924	76	702
5	49	44574108	44577118	239	498
5	42	44581393	44583344	135	998
5	43	44600612	44604314	188	1308
5	29	44655762	44656930	56	169
5	19	44681454	44682682	52	541
5	12	44720965	44722730	53	471
5	22	44744144	44745422	48	468
5	12	44785574	44786631	39	727
5	76	44804607	44808046	369	2120
5	30	44808374	44810672	93	1965
5	12	44811249	44812633	44	959
5	59	44819233	44820249	110	428
5	26	44825092	44825832	55	317
5	35	44827449	44829265	108	647
5	33	44832186	44835544	137	1756
5	22	44841631	44843884	125	639
5	41	44843910	44845922	155	661
5	22	44911224	44912606	84	664
5	100	44954474	44957043	211	1992
5	14	44987684	44988710	30	613
5	12	45074168	45074825	24	329
5	14	45286637	45287368	20	584
5	30	46090095	46090444	41	202
5	23	46111262	46111644	28	69
5	21	46113562	46113873	31	164
5	24	46365483	46365991	35	314
5	13	46370087	46370397	22	86
5	11	46371846	46372294	17	75
5	19	46382720	46383267	26	364
5	11	46391678	46392583	30	521
5	11	46395148	46395448	17	67
5	14	46395552	46395930	25	231
5	11	46396712	46397014	18	155
5	20	46399658	46400438	35	277
5	21	46402678	46403276	34	118
5	11	46405345	46405866	23	198
5	21	46432945	46435232	72	381
5	11	49472590	49472957	14	156
5	17	49486209	49486651	31	295
5	16	49517833	49518487	26	240
5	16	49537590	49538170	27	259
5	25	50294416	50294815	27	252
5	247	50430469	50432249	439	801
5	25	50557011	50558391	71	1101
5	20	50728860	50730445	63	1094
5	13	51082213	51082869	18	297
5	14	51096228	51096923	25	542
5	14	51108079	51108486	18	159
5	19	51160725	51161811	47	341
5	11	51233974	51234618	26	302
5	12	51338828	51339235	16	141
5	24	51832586	51832863	25	130
5	13	52104709	52105418	22	241
5	17	52114533	52115752	32	599
5	15	52130886	52131413	33	123
5	12	52131413	52132751	54	860
5	14	52246552	52247503	33	486
5	36	52253757	52254952	74	299
5	12	52279879	52280922	30	377
5	17	52319118	52319837	50	491
5	23	52338444	52339629	54	355
5	16	52350597	52351301	32	410
5	27	52361810	52364080	86	1692
5	31	52368270	52370637	110	962
5	16	52376833	52377139	18	159
5	11	52499349	52499772	16	221
5	31	52522923	52524029	59	679
5	29	52633698	52635174	74	1079
5	56	52680923	52681830	101	428
5	13	52692349	52693466	34	209
5	99	52693872	52696017	185	516
5	12	52728723	52729248	19	259
5	15	52729291	52730247	37	329
5	42	52750328	52752258	136	336
5	65	52755983	52758036	188	1360
5	11	52761864	52762641	31	578
5	29	52891113	52892758	75	1112
5	11	53418928	53419240	13	165
5	19	53424356	53425205	40	626
5	13	53549276	53549779	16	356
5	12	53661415	53662417	33	371
5	14	53848900	53849876	31	352
5	19	54029579	54030159	27	408
5	19	54069663	54070442	28	191
5	12	54073476	54075554	47	629
5	33	54198374	54199712	68	690
5	25	54478107	54478548	33	175
5	17	54491331	54492012	39	164
5	11	54492234	54493269	34	465
5	22	54544042	54544775	33	543
5	16	54557930	54558487	25	195
5	11	54563617	54564956	47	1161
5	15	54639036	54640364	49	441
5	16	54768692	54770389	53	1450
5	111	54931624	54933523	228	690
5	24	55043474	55044532	50	589
5	18	55267276	55268176	39	600
5	103	55325674	55327861	231	1056
5	17	55358346	55359320	30	212
5	14	55371313	55371843	22	383
5	12	55389790	55390455	23	298
5	11	55416749	55417198	17	174
5	28	55443536	55444939	92	896
5	139	55454837	55456183	283	826
